vend_lon,vend_lat
-118.2965579,34.0577297
-118.1669736,34.0224417
-118.3234759,34.0106702
-118.2832823,34.0593754
-118.1937395,33.7700504
-118.2914872,33.9891116
-118.3234759,34.0106702
-118.3234759,34.0106702
-118.3286614,34.0928092
-118.3286614,34.0928092
-118.3234759,34.0106702
-118.2832823,34.0593754
-118.4104684,34.2767691
-118.2565086,34.0057592
-118.2565086,34.0057592
-118.1669736,34.0224417
-118.1669736,34.0224417
-118.2565086,34.0057592
-118.2565086,34.0057592
-118.2565086,34.0057592
-118.2914872,33.9891116
-118.2965579,34.0577297
-118.2565086,34.0057592
-118.2908909,34.0924282
-118.2919728,33.9273309
-118.4104684,34.2767691
-118.4065964,34.2688725
-118.2965579,34.0577297
-118.3234759,34.0106702
-118.2565086,34.0057592
-118.2522071,34.0352439
-118.2832823,34.0593754
-118.2522071,34.0352439
-77.6341029,36.4283077
-118.2763288,34.0527539
-118.2914872,33.9891116
-118.2637951,34.0177004
-118.2637951,34.0177004
-118.3234759,34.0106702
-118.3406288,33.8358492
-118.2914872,33.9891116
-118.1669736,34.0224417
-118.2732987,33.9653363
-118.2565086,34.0057592
-118.3139962,34.0184981
-118.252327,33.989204
-117.9495083,34.0200114
-118.3234759,34.0106702
-88.0638884,30.7362999
-118.3234759,34.0106702
-118.3234759,34.0106702
-118.3234759,34.0106702
-118.2914872,33.9891116
-118.3234759,34.0106702
-118.3234759,34.0106702
-118.3234759,34.0106702
-118.3008918,34.0597117
-118.3234759,34.0106702
-118.3234759,34.0106702
-118.3234759,34.0106702
-118.1937395,33.7700504
-118.2832823,34.0593754
-118.3234759,34.0106702
-118.3234759,34.0106702
-118.2832823,34.0593754
-118.1669736,34.0224417
-118.3234759,34.0106702
-118.292338,34.0183029
-118.3234759,34.0106702
-118.2832823,34.0593754
-118.2832823,34.0593754
-118.2637951,34.0177004
-118.3234759,34.0106702
-118.2637951,34.0177004
-118.3234759,34.0106702
-118.3234759,34.0106702
-118.2605574,34.0781593
-118.2522071,34.0352439
-118.3234759,34.0106702
-118.2832823,34.0593754
-118.1669736,34.0224417
-118.2739684,33.9933302
-118.2739684,33.9933302
-118.2914872,33.9891116
-118.2739684,33.9933302
-118.2914872,33.9891116
-118.2914872,33.9891116
-118.2739684,33.9933302
-118.3234759,34.0106702
-118.2965579,34.0577297
-118.2739687,33.9942239
-118.2739684,33.9933302
-118.2739687,33.9942239
-118.1937395,33.7700504
-118.2914872,33.9891116
-118.2637951,34.0177004
-118.2914872,33.9891116
-118.3234759,34.0106702
-118.1669736,34.0224417
-118.3234759,34.0106702
-118.2739684,33.9933302
-118.2522071,34.0352439
-118.2914872,33.9891116
-118.2914872,33.9891116
-118.3234759,34.0106702
-118.3234759,34.0106702
-118.2637951,34.0177004
-118.2739684,33.9933302
-118.2914872,33.9891116
-118.1937395,33.7700504
-118.4104684,34.2767691
-118.2832823,34.0593754
-118.4104684,34.2767691
-118.2908909,34.0924282
-118.2380432,33.9386361
-118.2914872,33.9891116
-118.1669736,34.0224417
-118.2965579,34.0577297
-117.8903397,34.0900091
-118.2832823,34.0593754
-118.3234759,34.0106702
-118.2832823,34.0593754
-118.2914872,33.9891116
-118.1669736,34.0224417
-118.2914872,33.9891116
-118.2832823,34.0593754
-118.3234759,34.0106702
-118.292338,34.0183029
-118.1937395,33.7700504
-72.5778415,44.5588028
-118.2832823,34.0593754
-118.2832823,34.0593754
